"Station Name","ROUYN-NORANDA A"
"Province","QUEBEC"
"Current Station Operator","NAV Canada"
"Latitude","48.21"
"Longitude","-78.84"
"Elevation","301.10"
"Climate Identifier","7086719"
"WMO Identifier",""
"TC Identifier","YUY"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp","Temp Flag","Dew Point Temp","Dew Point Temp Flag","Rel Hum","Rel Hum Flag","Wind Dir","Wind Dir Flag","Wind Spd","Wind Spd Flag","Visibility","Visibility Flag","Stn Press","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-07-03 19:00","2018","07","03","19:00","24.3","","17.9","","67","","3","","14","","24.1","","98.63","","30","","","","Mostly Cloudy"
"2018-07-03 20:00","2018","07","03","20:00","22.9","","18.1","","74","","10","","5","","24.1","","98.62","","29","","","","NA"
"2018-07-03 21:00","2018","07","03","21:00","22.2","","18.4","","79","","34","","15","","24.1","","98.73","","29","","","","NA"
"2018-07-03 22:00","2018","07","03","22:00","21.2","","18.9","","86","","7","","5","","24.1","","98.72","","28","","","","Rain Showers"
"2018-07-03 23:00","2018","07","03","23:00","20.4","","19.1","","92","","4","","5","","24.1","","98.77","","27","","","","NA"
"2018-07-04 00:00","2018","07","04","00:00","20.4","","18.9","","91","","11","","5","","24.1","","98.76","","27","","","","NA"
"2018-07-04 01:00","2018","07","04","01:00","20.4","","18.4","","88","","17","","8","","24.1","","98.72","","27","","","","Cloudy"
"2018-07-04 02:00","2018","07","04","02:00","20.3","","18.4","","89","","20","","7","","24.1","","98.74","","27","","","","NA"
"2018-07-04 03:00","2018","07","04","03:00","20.2","","18.6","","90","","20","","8","","24.1","","98.76","","27","","","","NA"
"2018-07-04 04:00","2018","07","04","04:00","19.8","","18.4","","92","","21","","7","","24.1","","98.80","","","","","","Mostly Cloudy"
"2018-07-04 05:00","2018","07","04","05:00","19.7","","18.2","","91","","24","","6","","24.1","","98.85","","","","","","NA"
"2018-07-04 06:00","2018","07","04","06:00","20.1","","18.3","","89","","21","","4","","24.1","","98.86","","26","","","","NA"
"2018-07-04 07:00","2018","07","04","07:00","22.6","","19.1","","80","","23","","8","","24.1","","98.86","","29","","","","Mainly Clear"
"2018-07-04 08:00","2018","07","04","08:00","24.5","","19.1","","71","","22","","9","","24.1","","98.87","","31","","","","NA"
"2018-07-04 09:00","2018","07","04","09:00","26.4","","18.7","","62","","26","","11","","24.1","","98.86","","33","","","","NA"
"2018-07-04 10:00","2018","07","04","10:00","28.0","","18.9","","57","","25","","14","","24.1","","98.85","","35","","","","Mainly Clear"
"2018-07-04 11:00","2018","07","04","11:00","29.6","","18.2","","50","","26","","14","","24.1","","98.82","","36","","","","NA"
"2018-07-04 12:00","2018","07","04","12:00","30.4","","17.8","","46","","22","","17","","24.1","","98.79","","36","","","","NA"
"2018-07-04 13:00","2018","07","04","13:00","30.6","","18.2","","47","","25","","16","","24.1","","98.74","","37","","","","Mainly Clear"
"2018-07-04 14:00","2018","07","04","14:00","31.2","","17.7","","44","","24","","18","","24.1","","98.72","","37","","","","NA"
"2018-07-04 15:00","2018","07","04","15:00","31.4","","17.1","","42","","25","","22","","24.1","","98.70","","37","","","","NA"
"2018-07-04 16:00","2018","07","04","16:00","31.4","","17.7","","43","","26","","16","","24.1","","98.66","","37","","","","Clear"
"2018-07-04 17:00","2018","07","04","17:00","31.7","","15.6","","37","","22","","13","","24.1","","98.60","","36","","","","NA"
"2018-07-04 18:00","2018","07","04","18:00","30.9","","15.7","","39","","22","","15","","24.1","","98.58","","35","","","","NA"
"2018-07-04 19:00","2018","07","04","19:00","29.6","","16.3","","44","","20","","9","","24.1","","98.54","","34","","","","Mostly Cloudy"
"2018-07-04 20:00","2018","07","04","20:00","26.5","","17.1","","56","","18","","9","","24.1","","98.53","","32","","","","NA"
"2018-07-04 21:00","2018","07","04","21:00","23.4","","16.6","","65","","19","","10","","24.1","","98.56","","28","","","","NA"
"2018-07-04 22:00","2018","07","04","22:00","24.2","","15.8","","59","","20","","10","","24.1","","98.57","","29","","","","Mainly Clear"
"2018-07-04 23:00","2018","07","04","23:00","23.4","","15.5","","61","","20","","14","","24.1","","98.53","","28","","","","NA"
"2018-07-05 00:00","2018","07","05","00:00","23.4","","14.9","","58","","21","","15","","24.1","","98.49","","27","","","","NA"
"2018-07-05 01:00","2018","07","05","01:00","22.3","","14.8","","62","","19","","6","","24.1","","98.42","","26","","","","Mainly Clear"
"2018-07-05 02:00","2018","07","05","02:00","20.3","","15.1","","72","","18","","7","","24.1","","98.40","","","","","","NA"
"2018-07-05 03:00","2018","07","05","03:00","20.0","","15.2","","73","","19","","7","","24.1","","98.42","","","","","","NA"
"2018-07-05 04:00","2018","07","05","04:00","19.6","","15.5","","77","","19","","7","","24.1","","98.40","","","","","","Mostly Cloudy"
"2018-07-05 05:00","2018","07","05","05:00","19.9","","15.7","","77","","20","","11","","24.1","","98.36","","","","","","NA"
"2018-07-05 06:00","2018","07","05","06:00","20.3","","16.4","","78","","18","","10","","24.1","","98.33","","25","","","","NA"
"2018-07-05 07:00","2018","07","05","07:00","23.6","","17.4","","68","","23","","11","","24.1","","98.31","","29","","","","Mostly Cloudy"
"2018-07-05 08:00","2018","07","05","08:00","25.6","","19.3","","68","","23","","13","","24.1","","98.22","","33","","","","NA"
"2018-07-05 09:00","2018","07","05","09:00","24.7","","18.6","","69","","22","","19","","24.1","","98.20","","31","","","","NA"
"2018-07-05 10:00","2018","07","05","10:00","26.6","","19.4","","64","","23","","20","","24.1","","98.13","","34","","","","Mainly Clear"
"2018-07-05 11:00","2018","07","05","11:00","28.1","","19.7","","60","","22","","27","","24.1","","98.05","","35","","","","NA"
"2018-07-05 12:00","2018","07","05","12:00","29.9","","19.9","","54","","22","","26","","24.1","","97.95","","37","","","","NA"
"2018-07-05 13:00","2018","07","05","13:00","30.1","","20.6","","56","","23","","28","","24.1","","97.88","","38","","","","Mostly Cloudy"
"2018-07-05 14:00","2018","07","05","14:00","30.9","","20.5","","53","","23","","34","","24.1","","97.76","","39","","","","NA"
"2018-07-05 15:00","2018","07","05","15:00","30.1","","20.5","","56","","22","","27","","24.1","","97.62","","38","","","","Thunderstorms"
"2018-07-05 16:00","2018","07","05","16:00","27.2","","23.6","","81","","33","","5","","24.1","","97.58","","38","","","","Mostly Cloudy"
"2018-07-05 17:00","2018","07","05","17:00","29.1","","21.5","","63","","26","","24","","24.1","","97.52","","38","","","","NA"
"2018-07-05 18:00","2018","07","05","18:00","29.2","","19.1","","54","","26","","21","","24.1","","97.48","","36","","","","NA"
"2018-07-05 19:00","2018","07","05","19:00","27.9","","14.4","","43","","27","","20","","24.1","","97.55","","32","","","","Mainly Clear"
"2018-07-05 20:00","2018","07","05","20:00","25.8","","12.1","","42","","29","","18","","24.1","","97.63","","28","","","","NA"
"2018-07-05 21:00","2018","07","05","21:00","23.2","","13.1","","52","","32","","25","","24.1","","97.84","","26","","","","NA"
"2018-07-05 22:00","2018","07","05","22:00","20.8","","10.2","","50","","32","","24","","24.1","","97.92","","","","","","Mainly Clear"
"2018-07-05 23:00","2018","07","05","23:00","18.6","","9.1","","53","","33","","27","","24.1","","98.03","","","","","","NA"
"2018-07-06 00:00","2018","07","06","00:00","17.6","","8.8","","56","","33","","25","","24.1","","98.09","","","","","","NA"
"2018-07-06 01:00","2018","07","06","01:00","15.2","","6.7","","57","","32","","35","","24.1","","98.20","","","","","","Mainly Clear"
"2018-07-06 02:00","2018","07","06","02:00","13.2","","6.3","","63","","33","","22","","24.1","","98.33","","","","","","NA"
"2018-07-06 03:00","2018","07","06","03:00","12.5","","6.0","","64","","33","","28","","24.1","","98.39","","","","","","NA"
"2018-07-06 04:00","2018","07","06","04:00","11.2","","5.8","","69","","32","","19","","24.1","","98.53","","","","","","Cloudy"
"2018-07-06 05:00","2018","07","06","05:00","10.5","","6.0","","73","","33","","22","","24.1","","98.62","","","","","","NA"
"2018-07-06 06:00","2018","07","06","06:00","10.4","","5.9","","74","","34","","19","","24.1","","98.71","","","","","","NA"
"2018-07-06 07:00","2018","07","06","07:00","10.4","","6.0","","74","","33","","18","","24.1","","98.78","","","","","","Cloudy"
"2018-07-06 08:00","2018","07","06","08:00","10.2","","5.2","","71","","34","","29","","24.1","","98.88","","","","","","NA"
"2018-07-06 09:00","2018","07","06","09:00","11.5","","5.1","","65","","34","","23","","24.1","","98.91","","","","","","NA"
"2018-07-06 10:00","2018","07","06","10:00","14.1","","5.9","","57","","34","","18","","24.1","","98.94","","","","","","Mostly Cloudy"
"2018-07-06 11:00","2018","07","06","11:00","15.8","","5.0","","48","","32","","20","","24.1","","98.96","","","","","","NA"
"2018-07-06 12:00","2018","07","06","12:00","16.2","","4.2","","44","","30","","26","","24.1","","98.92","","","","","","NA"
"2018-07-06 13:00","2018","07","06","13:00","17.4","","5.3","","45","","28","","22","","24.1","","98.92","","","","","","Mainly Clear"
"2018-07-06 14:00","2018","07","06","14:00","18.8","","5.8","","42","","31","","17","","24.1","","98.89","","","","","","NA"
"2018-07-06 15:00","2018","07","06","15:00","19.3","","6.8","","44","","30","","16","","24.1","","98.87","","","","","","NA"
"2018-07-06 16:00","2018","07","06","16:00","19.1","","6.7","","44","","31","","24","","24.1","","98.83","","","","","","Mostly Cloudy"
"2018-07-06 17:00","2018","07","06","17:00","20.4","","7.6","","43","","32","","25","","24.1","","98.82","","","","","","NA"
"2018-07-06 18:00","2018","07","06","18:00","19.4","","8.0","","47","","32","","13","","24.1","","98.79","","","","","","NA"
"2018-07-06 19:00","2018","07","06","19:00","19.2","","8.3","","49","","33","","7","","24.1","","98.78","","","","","","Mainly Clear"
"2018-07-06 20:00","2018","07","06","20:00","15.6","","10.2","","70","","23","","4","","24.1","","98.76","","","","","","NA"
"2018-07-06 21:00","2018","07","06","21:00","14.3","","10.8","","79","","36","","3","","24.1","","98.78","","","","","","Rain"
"2018-07-06 22:00","2018","07","06","22:00","16.0","","10.3","","69","","29","","8","","24.1","","98.79","","","","","","Rain"
"2018-07-06 23:00","2018","07","06","23:00","14.1","","10.8","","80","","21","","5","","24.1","","98.81","","","","","","NA"
"2018-07-07 00:00","2018","07","07","00:00"
"2018-07-07 01:00","2018","07","07","01:00"
"2018-07-07 02:00","2018","07","07","02:00","11.2","","9.4","","89","","20","","5","","24.1","","98.81","","","","","","NA"
"2018-07-07 03:00","2018","07","07","03:00","10.6","","9.3","","92","","19","","4","","24.1","","98.81","","","","","","NA"
"2018-07-07 04:00","2018","07","07","04:00","9.5","","8.4","","93","","20","","5","","24.1","","98.82","","","","","","Clear"
"2018-07-07 05:00","2018","07","07","05:00","9.9","","8.8","","93","","21","","4","","24.1","","98.86","","","","","","NA"
"2018-07-07 06:00","2018","07","07","06:00","13.1","","10.9","","87","","23","","8","","24.1","","98.91","","","","","","NA"
"2018-07-07 07:00","2018","07","07","07:00","16.1","","12.6","","80","","24","","9","","24.1","","98.92","","","","","","Clear"
"2018-07-07 08:00","2018","07","07","08:00","18.6","","12.8","","69","","27","","10","","24.1","","98.90","","","","","","NA"
"2018-07-07 09:00","2018","07","07","09:00","20.6","","12.2","","58","","24","","13","","24.1","","98.89","","","","","","NA"
"2018-07-07 10:00","2018","07","07","10:00","22.7","","12.4","","52","","23","","17","","24.1","","98.86","","25","","","","Mainly Clear"
"2018-07-07 11:00","2018","07","07","11:00","24.1","","11.7","","45","","27","","22","","24.1","","98.79","","26","","","","NA"
"2018-07-07 12:00","2018","07","07","12:00","24.9","","11.5","","42","","25","","26","","24.1","","98.77","","27","","","","NA"
"2018-07-07 13:00","2018","07","07","13:00","25.9","","10.8","","38","","25","","22","","24.1","","98.74","","28","","","","Mainly Clear"
"2018-07-07 14:00","2018","07","07","14:00","26.2","","10.3","","36","","25","","27","","24.1","","98.65","","28","","","","NA"
"2018-07-07 15:00","2018","07","07","15:00","26.4","","10.6","","37","","25","","32","","24.1","","98.60","","28","","","","NA"
"2018-07-07 16:00","2018","07","07","16:00","26.2","","10.9","","38","","26","","23","","24.1","","98.55","","28","","","","Mainly Clear"
"2018-07-07 17:00","2018","07","07","17:00","26.5","","9.2","","33","","23","","31","","24.1","","98.49","","27","","","","NA"
"2018-07-07 18:00","2018","07","07","18:00","25.4","","9.6","","36","","26","","18","","24.1","","98.47","","26","","","","NA"
"2018-07-07 19:00","2018","07","07","19:00","23.1","","11.3","","47","","25","","11","","24.1","","98.47","","25","","","","Mostly Cloudy"
"2018-07-07 20:00","2018","07","07","20:00","21.9","","11.1","","50","","20","","13","","24.1","","98.43","","","","","","NA"
"2018-07-07 21:00","2018","07","07","21:00","20.3","","11.2","","55","","20","","13","","24.1","","98.44","","","","","","NA"
"2018-07-07 22:00","2018","07","07","22:00","20.3","","12.1","","59","","22","","17","","24.1","","98.45","","","","","","Mainly Clear"
"2018-07-07 23:00","2018","07","07","23:00","19.9","","11.7","","59","","22","","21","","24.1","","98.37","","","","","","NA"
"2018-07-08 00:00","2018","07","08","00:00","19.6","","11.5","","59","","23","","23","","24.1","","98.30","","","","","","NA"
"2018-07-08 01:00","2018","07","08","01:00","18.9","","11.3","","61","","23","","23","","24.1","","98.33","","","","","","Clear"
"2018-07-08 02:00","2018","07","08","02:00","18.2","","10.7","","61","","22","","22","","24.1","","98.36","","","","","","NA"
"2018-07-08 03:00","2018","07","08","03:00","17.9","","9.6","","58","","23","","21","","24.1","","98.34","","","","","","NA"
"2018-07-08 04:00","2018","07","08","04:00","17.4","","9.2","","58","","22","","19","","24.1","","98.33","","","","","","Mostly Cloudy"
"2018-07-08 05:00","2018","07","08","05:00","17.3","","8.7","","56","","22","","25","","24.1","","98.36","","","","","","NA"
"2018-07-08 06:00","2018","07","08","06:00","17.3","","8.8","","57","","22","","18","","24.1","","98.34","","","","","","NA"
"2018-07-08 07:00","2018","07","08","07:00","19.5","","9.7","","53","","23","","27","","24.1","","98.39","","","","","","Mainly Clear"
"2018-07-08 08:00","2018","07","08","08:00","20.1","","10.0","","52","","22","","33","","24.1","","98.34","","","","","","NA"
"2018-07-08 09:00","2018","07","08","09:00","22.9","","11.8","","49","","21","","28","","24.1","","98.27","","25","","","","NA"
"2018-07-08 10:00","2018","07","08","10:00","24.8","","12.6","","46","","23","","34","","24.1","","98.22","","27","","","","Mainly Clear"
"2018-07-08 11:00","2018","07","08","11:00","26.1","","14.1","","47","","22","","28","","24.1","","98.16","","30","","","","NA"
"2018-07-08 12:00","2018","07","08","12:00","27.8","","13.3","","40","","23","","46","","24.1","","98.05","","31","","","","NA"
"2018-07-08 13:00","2018","07","08","13:00","29.2","","13.3","","37","","23","","41","","24.1","","98.03","","32","","","","Mostly Cloudy"
"2018-07-08 14:00","2018","07","08","14:00","29.2","","14.2","","39","","23","","35","","24.1","","98.01","","33","","","","NA"
"2018-07-08 15:00","2018","07","08","15:00","28.6","","12.7","","37","","23","","34","","24.1","","98.11","","31","","","","NA"
"2018-07-08 16:00","2018","07","08","16:00","29.5","","12.9","","35","","23","","31","","8.1","","98.07","","32","","","","Smoke"
"2018-07-08 17:00","2018","07","08","17:00","29.1","","12.9","","36","","22","","31","","9.7","","98.03","","32","","","","Smoke"
"2018-07-08 18:00","2018","07","08","18:00","28.1","","12.0","","36","","22","","23","","9.7","","98.01","","30","","","","Smoke"
"2018-07-08 19:00","2018","07","08","19:00","27.3","","11.0","","36","","22","","26","","80.5","","97.94","","29","","","","Smoke"
"2018-07-08 20:00","2018","07","08","20:00","24.8","","10.5","","40","","22","","21","","9.7","","97.95","","26","","","","Smoke"
"2018-07-08 21:00","2018","07","08","21:00","23.9","","10.3","","42","","23","","27","","24.1","","98.04","","25","","","","NA"
"2018-07-08 22:00","2018","07","08","22:00","23.5","","10.5","","43","","23","","29","","19.3","","98.10","","25","","","","Mainly Clear"
"2018-07-08 23:00","2018","07","08","23:00","22.9","","10.8","","46","","23","","27","","19.3","","98.08","","25","","","","NA"
"2018-07-09 00:00","2018","07","09","00:00","21.9","","11.1","","50","","22","","22","","12.9","","98.04","","","","","","NA"
"2018-07-09 01:00","2018","07","09","01:00","21.6","","11.8","","53","","22","","21","","12.9","","98.02","","","","","","Rain"
"2018-07-09 02:00","2018","07","09","02:00","20.6","","11.4","","55","","22","","21","","12.9","","98.00","","","","","","NA"
"2018-07-09 03:00","2018","07","09","03:00","20.0","","11.7","","58","","22","","18","","9.7","","97.99","","","","","","Rain"
"2018-07-09 04:00","2018","07","09","04:00","17.7","","13.1","","74","","25","","15","","6.4","","97.99","","","","","","Smoke"
"2018-07-09 05:00","2018","07","09","05:00","17.2","","13.1","","76","","24","","10","","12.9","","97.90","","","","","","NA"
"2018-07-09 06:00","2018","07","09","06:00","17.6","","13.8","","78","","24","","10","","12.9","","97.90","","","","","","NA"
"2018-07-09 07:00","2018","07","09","07:00","17.4","","15.0","","86","","24","","18","","16.1","","97.94","","","","","","Rain Showers"
"2018-07-09 08:00","2018","07","09","08:00","18.0","","15.1","","83","","23","","15","","9.7","","97.92","","","","","","Rain Showers,Smoke"
"2018-07-09 09:00","2018","07","09","09:00","17.3","","15.6","","90","","22","","15","","4.8","","97.96","","","","","","Rain Showers,Smoke"
"2018-07-09 10:00","2018","07","09","10:00","16.4","","15.9","","97","","23","","12","","4.0","","97.93","","","","","","Rain Showers,Smoke"
"2018-07-09 11:00","2018","07","09","11:00","17.5","","16.8","","96","","24","","10","","4.8","","97.91","","","","","","Rain Showers,Smoke"
"2018-07-09 12:00","2018","07","09","12:00","18.1","","17.1","","94","","23","","19","","11.3","","97.91","","","","","","NA"
"2018-07-09 13:00","2018","07","09","13:00","18.1","","17.4","","96","","24","","18","","9.7","","97.85","","","","","","Rain Showers,Smoke"
"2018-07-09 14:00","2018","07","09","14:00","19.2","","18.2","","94","","22","","21","","6.4","","97.77","","","","","","Fog"
"2018-07-09 15:00","2018","07","09","15:00","19.9","","18.5","","91","","22","","23","","14.5","","97.76","","","","","","NA"
"2018-07-09 16:00","2018","07","09","16:00","23.1","","19.0","","78","","24","","22","","24.1","","97.70","","30","","","","Mostly Cloudy"
"2018-07-09 17:00","2018","07","09","17:00","23.9","","19.1","","74","","26","","22","","24.1","","97.64","","31","","","","NA"
"2018-07-09 18:00","2018","07","09","18:00","24.0","","18.4","","70","","24","","22","","24.1","","97.66","","30","","","","NA"
"2018-07-09 19:00","2018","07","09","19:00","23.1","","18.0","","73","","25","","16","","24.1","","97.67","","29","","","","Thunderstorms"
"2018-07-09 20:00","2018","07","09","20:00","18.5","","15.5","","83","","25","","13","","24.1","","97.75","","","","","","NA"
